Time,Centre posn X,Centre posn Y,In top,In left,In right,In center
0:07:43.39,306,298,1,0,0,0
0:07:43.52,305,305,1,0,0,0
0:07:43.67,305,318,1,0,0,0
0:07:43.80,303,321,1,0,0,0
0:07:43.93,302,323,1,0,0,0
0:07:44.08,303,333,1,0,0,0
0:07:44.22,301,337,1,0,0,0
0:07:44.35,300,340,1,0,0,0
0:07:44.49,300,341,1,0,0,0
0:07:44.61,300,342,1,0,0,0
0:07:44.72,301,341,1,0,0,0
0:07:44.86,301,341,1,0,0,0
0:07:44.99,301,341,1,0,0,0
0:07:45.13,301,341,1,0,0,0
0:07:45.26,301,342,1,0,0,0
0:07:45.40,301,341,1,0,0,0
0:07:45.54,301,341,1,0,0,0
0:07:45.69,301,341,1,0,0,0
0:07:45.80,300,343,1,0,0,0
0:07:45.94,300,347,1,0,0,0
0:07:46.09,300,350,1,0,0,0
0:07:46.22,301,348,1,0,0,0
0:07:46.36,301,348,1,0,0,0
0:07:46.50,301,346,1,0,0,0
0:07:46.64,302,346,1,0,0,0
0:07:46.74,300,350,1,0,0,0
0:07:46.87,299,353,1,0,0,0
0:07:47.00,300,352,1,0,0,0
0:07:47.10,299,353,1,0,0,0
0:07:47.23,299,353,1,0,0,0
0:07:47.38,299,353,1,0,0,0
0:07:47.51,299,353,1,0,0,0
0:07:47.65,299,354,1,0,0,0
0:07:47.78,299,353,1,0,0,0
0:07:47.92,300,353,1,0,0,0
0:07:48.07,302,350,1,0,0,0
0:07:48.20,303,343,1,0,0,0
0:07:48.30,304,341,1,0,0,0
0:07:48.44,305,341,1,0,0,0
0:07:48.54,304,341,1,0,0,0
0:07:48.69,304,339,1,0,0,0
0:07:48.83,302,336,1,0,0,0
0:07:48.97,303,329,1,0,0,0
0:07:49.10,303,325,1,0,0,0
0:07:49.23,303,321,1,0,0,0
0:07:49.38,304,311,1,0,0,0
0:07:49.51,303,305,1,0,0,0
0:07:49.64,304,300,1,0,0,0
0:07:49.78,307,294,1,0,0,0
0:07:49.88,306,291,1,0,0,0
0:07:50.02,305,289,1,0,0,0
0:07:50.17,309,285,1,0,0,0
0:07:50.31,309,284,1,0,0,0
0:07:50.44,308,284,1,0,0,0
0:07:50.59,308,286,1,0,0,0
0:07:50.72,309,285,1,0,0,0
0:07:50.85,309,281,1,0,0,0
0:07:50.98,309,281,1,0,0,0
0:07:51.13,309,281,1,0,0,0
0:07:51.23,308,282,1,0,0,0
0:07:51.37,309,284,1,0,0,0
0:07:51.50,309,285,1,0,0,0
0:07:51.63,308,284,1,0,0,0
0:07:51.77,308,284,1,0,0,0
0:07:51.90,308,284,1,0,0,0
0:07:52.04,308,284,1,0,0,0
0:07:52.15,308,284,1,0,0,0
0:07:52.29,308,284,1,0,0,0
0:07:52.42,308,284,1,0,0,0
0:07:52.56,309,283,1,0,0,0
0:07:52.70,308,284,1,0,0,0
0:07:52.81,309,283,1,0,0,0
0:07:52.96,308,282,1,0,0,0
0:07:53.06,308,280,1,0,0,0
0:07:53.17,308,279,1,0,0,0
0:07:53.32,308,279,1,0,0,0
0:07:53.42,309,279,1,0,0,0
0:07:53.53,308,281,1,0,0,0
0:07:53.65,306,285,1,0,0,0
0:07:53.76,309,277,1,0,0,0
0:07:53.91,310,275,1,0,0,0
0:07:54.04,309,274,1,0,0,0
0:07:54.18,310,277,1,0,0,0
0:07:54.32,310,278,1,0,0,0
0:07:54.46,310,278,1,0,0,0
0:07:54.60,310,278,1,0,0,0
0:07:54.74,310,278,1,0,0,0
0:07:54.87,310,278,1,0,0,0
0:07:55.00,310,278,1,0,0,0
0:07:55.14,309,280,1,0,0,0
0:07:55.27,308,283,1,0,0,0
0:07:55.39,307,283,1,0,0,0
0:07:55.53,308,281,1,0,0,0
0:07:55.67,308,280,1,0,0,0
0:07:55.80,307,281,1,0,0,0
0:07:55.94,308,282,1,0,0,0
0:07:56.07,308,281,1,0,0,0
0:07:56.21,308,281,1,0,0,0
0:07:56.36,308,281,1,0,0,0
0:07:56.49,308,281,1,0,0,0
0:07:56.62,308,281,1,0,0,0
0:07:56.75,308,281,1,0,0,0
0:07:56.88,307,285,1,0,0,0
0:07:57.03,307,288,1,0,0,0
0:07:57.16,307,286,1,0,0,0
0:07:57.28,307,282,1,0,0,0
0:07:57.42,307,281,1,0,0,0
0:07:57.56,307,280,1,0,0,0
0:07:57.69,306,279,1,0,0,0
0:07:57.82,307,279,1,0,0,0
0:07:57.96,306,279,1,0,0,0
0:07:58.09,307,279,1,0,0,0
0:07:58.23,307,279,1,0,0,0
0:07:58.33,307,279,1,0,0,0
0:07:58.47,307,278,1,0,0,0
0:07:58.60,308,271,1,0,0,0
0:07:58.74,308,264,1,0,0,0
0:07:58.87,310,263,1,0,0,0
0:07:59.01,310,263,1,0,0,0
0:07:59.15,310,261,1,0,0,0
0:07:59.25,310,260,1,0,0,0
0:07:59.39,311,254,1,0,0,0
0:07:59.53,311,245,1,0,0,0
0:07:59.66,313,223,1,0,0,0
0:07:59.80,312,213,0,0,0,0
0:07:59.92,312,209,0,0,0,1
0:08:00.06,314,207,0,0,0,1
0:08:00.19,311,205,0,0,0,1
0:08:00.34,311,204,0,0,0,1
0:08:00.47,312,202,0,0,0,1
0:08:00.59,312,200,0,0,0,1
0:08:00.71,312,198,0,0,0,1
0:08:00.84,310,196,0,0,1,0
0:08:00.97,309,195,0,0,1,0
0:08:01.11,309,195,0,0,1,0
0:08:01.24,309,203,0,0,0,1
0:08:01.37,310,205,0,0,0,1
0:08:01.50,309,204,0,0,0,1
0:08:01.62,306,199,0,0,1,0
0:08:01.76,296,189,0,0,1,0
0:08:01.88,286,179,0,0,1,0
0:08:02.01,276,173,0,0,1,0
0:08:02.15,271,167,0,0,1,0
0:08:02.28,270,168,0,0,1,0
0:08:02.41,269,169,0,0,1,0
0:08:02.55,268,168,0,0,1,0
0:08:02.68,268,167,0,0,1,0
0:08:02.78,268,168,0,0,1,0
0:08:02.91,268,168,0,0,1,0
0:08:03.06,268,168,0,0,1,0
0:08:03.19,268,168,0,0,1,0
0:08:03.34,270,169,0,0,1,0
0:08:03.47,269,168,0,0,1,0
0:08:03.60,265,166,0,0,1,0
0:08:03.70,258,160,0,0,1,0
0:08:03.83,235,144,0,0,1,0
0:08:03.97,223,135,0,0,1,0
0:08:04.10,209,125,0,0,1,0
0:08:04.24,189,110,0,0,1,0
0:08:04.37,186,107,0,0,1,0
0:08:04.50,186,104,0,0,1,0
0:08:04.65,182,102,0,0,1,0
0:08:04.79,183,102,0,0,1,0
0:08:04.92,185,104,0,0,1,0
0:08:05.06,181,102,0,0,1,0
0:08:05.19,169,92,0,0,1,0
0:08:05.33,148,74,0,0,1,0
0:08:05.47,144,73,0,0,1,0
0:08:05.60,140,71,0,0,1,0
0:08:05.73,137,67,0,0,1,0
0:08:05.86,135,65,0,0,1,0
0:08:05.98,133,64,0,0,1,0
0:08:06.12,133,64,0,0,1,0
0:08:06.25,133,64,0,0,1,0
0:08:06.38,133,64,0,0,1,0
0:08:06.52,134,63,0,0,1,0
0:08:06.66,134,64,0,0,1,0
0:08:06.79,134,64,0,0,1,0
0:08:06.92,135,64,0,0,1,0
0:08:07.05,135,64,0,0,1,0
0:08:07.19,136,65,0,0,1,0
0:08:07.31,135,64,0,0,1,0
0:08:07.46,135,64,0,0,1,0
0:08:07.58,136,65,0,0,1,0
0:08:07.72,135,65,0,0,1,0
0:08:07.87,135,65,0,0,1,0
0:08:07.99,135,65,0,0,1,0
0:08:08.13,136,65,0,0,1,0
0:08:08.26,137,66,0,0,1,0
0:08:08.40,139,67,0,0,1,0
0:08:08.53,139,67,0,0,1,0
0:08:08.67,140,67,0,0,1,0
0:08:08.80,140,67,0,0,1,0
0:08:08.95,141,69,0,0,1,0
0:08:09.09,144,71,0,0,1,0
0:08:09.23,147,72,0,0,1,0
0:08:09.36,145,72,0,0,1,0
0:08:09.49,148,73,0,0,1,0
0:08:09.63,147,73,0,0,1,0
0:08:09.77,147,68,0,0,1,0
0:08:09.89,144,69,0,0,1,0
0:08:10.03,146,70,0,0,1,0
0:08:10.17,145,70,0,0,1,0
0:08:10.30,145,69,0,0,1,0
0:08:10.41,144,69,0,0,1,0
0:08:10.54,141,68,0,0,1,0
0:08:10.67,141,68,0,0,1,0
0:08:10.82,140,67,0,0,1,0
0:08:10.95,140,68,0,0,1,0
0:08:11.08,138,66,0,0,1,0
0:08:11.22,138,67,0,0,1,0
0:08:11.34,133,64,0,0,1,0
0:08:11.48,134,64,0,0,1,0
0:08:11.61,134,64,0,0,1,0
0:08:11.77,134,64,0,0,1,0
0:08:11.91,133,64,0,0,1,0
0:08:12.05,134,65,0,0,1,0
0:08:12.19,134,65,0,0,1,0
0:08:12.32,136,65,0,0,1,0
0:08:12.46,137,65,0,0,1,0
0:08:12.60,137,65,0,0,1,0
0:08:12.74,137,65,0,0,1,0
0:08:12.87,135,64,0,0,1,0
0:08:13.00,134,63,0,0,1,0
0:08:13.15,134,63,0,0,1,0
0:08:13.27,134,63,0,0,1,0
0:08:13.39,134,63,0,0,1,0
0:08:13.52,134,64,0,0,1,0
0:08:13.64,133,62,0,0,1,0
0:08:13.78,133,62,0,0,1,0
0:08:13.90,133,60,0,0,1,0
0:08:14.01,134,61,0,0,1,0
0:08:14.11,134,61,0,0,1,0
0:08:14.24,134,60,0,0,1,0
0:08:14.37,133,59,0,0,1,0
0:08:14.50,133,58,0,0,1,0
0:08:14.64,133,58,0,0,1,0
0:08:14.76,134,59,0,0,1,0
0:08:14.88,136,57,0,0,1,0
0:08:15.03,136,58,0,0,1,0
0:08:15.16,135,59,0,0,1,0
0:08:15.29,134,61,0,0,1,0
0:08:15.44,135,65,0,0,1,0
0:08:15.56,136,67,0,0,1,0
0:08:15.69,138,69,0,0,1,0
0:08:15.82,137,68,0,0,1,0
0:08:15.96,136,67,0,0,1,0
0:08:16.09,136,67,0,0,1,0
0:08:16.23,135,65,0,0,1,0
0:08:16.36,135,66,0,0,1,0
0:08:16.50,138,68,0,0,1,0
0:08:16.64,146,72,0,0,1,0
0:08:16.77,153,79,0,0,1,0
0:08:16.91,163,88,0,0,1,0
0:08:17.05,187,107,0,0,1,0
0:08:17.18,197,114,0,0,1,0
0:08:17.32,206,121,0,0,1,0
0:08:17.45,207,121,0,0,1,0
0:08:17.59,207,121,0,0,1,0
0:08:17.73,207,121,0,0,1,0
0:08:17.86,207,121,0,0,1,0
0:08:17.99,207,121,0,0,1,0
0:08:18.13,208,121,0,0,1,0
0:08:18.26,208,122,0,0,1,0
0:08:18.40,213,124,0,0,1,0
0:08:18.55,235,142,0,0,1,0
0:08:18.67,245,149,0,0,1,0
0:08:18.81,252,155,0,0,1,0
0:08:18.96,264,163,0,0,1,0
0:08:19.09,270,169,0,0,1,0
0:08:19.23,289,183,0,0,1,0
0:08:19.36,293,187,0,0,1,0
0:08:19.49,297,190,0,0,1,0
0:08:19.63,301,191,0,0,1,0
0:08:19.76,303,191,0,0,1,0
0:08:19.89,303,191,0,0,1,0
0:08:20.02,304,192,0,0,1,0
0:08:20.15,303,191,0,0,1,0
0:08:20.28,305,191,0,0,1,0
0:08:20.41,307,191,0,0,1,0
0:08:20.54,312,193,0,0,1,0
0:08:20.67,312,193,0,0,1,0
0:08:20.82,313,193,0,0,1,0
0:08:20.94,322,193,0,0,0,1
0:08:21.06,327,193,0,0,0,1
0:08:21.20,334,192,0,0,0,0
0:08:21.33,356,184,0,1,0,0
0:08:21.45,364,183,0,1,0,0
0:08:21.59,372,180,0,1,0,0
0:08:21.73,383,175,0,1,0,0
0:08:21.86,387,174,0,1,0,0
0:08:21.98,389,173,0,1,0,0
0:08:22.13,400,167,0,1,0,0
0:08:22.26,409,164,0,1,0,0
0:08:22.39,415,161,0,1,0,0
0:08:22.54,425,158,0,1,0,0
0:08:22.67,434,153,0,1,0,0
0:08:22.79,446,146,0,1,0,0
0:08:22.93,479,131,0,1,0,0
0:08:23.05,494,126,0,1,0,0
0:08:23.18,505,122,0,1,0,0
0:08:23.32,510,120,0,1,0,0
0:08:23.45,514,120,0,1,0,0
0:08:23.59,518,118,0,1,0,0
0:08:23.73,528,113,0,1,0,0
0:08:23.87,533,111,0,1,0,0
0:08:23.98,533,111,0,1,0,0
0:08:24.08,534,111,0,1,0,0
0:08:24.23,533,111,0,1,0,0
0:08:24.33,533,111,0,1,0,0
0:08:24.44,534,111,0,1,0,0
0:08:24.54,546,106,0,1,0,0
0:08:24.65,546,104,0,1,0,0
0:08:24.78,547,103,0,1,0,0
0:08:24.93,547,104,0,1,0,0
0:08:25.06,547,104,0,1,0,0
0:08:25.20,547,105,0,1,0,0
0:08:25.33,548,106,0,1,0,0
0:08:25.46,549,104,0,1,0,0
0:08:25.60,548,100,0,1,0,0
0:08:25.74,548,102,0,1,0,0
0:08:25.87,549,103,0,1,0,0
0:08:26.00,549,103,0,1,0,0
0:08:26.14,550,103,0,1,0,0
0:08:26.26,549,103,0,1,0,0
0:08:26.38,548,103,0,1,0,0
0:08:26.51,548,103,0,1,0,0
0:08:26.64,546,102,0,1,0,0
0:08:26.76,546,102,0,1,0,0
0:08:26.91,533,107,0,1,0,0
0:08:27.05,526,108,0,1,0,0
0:08:27.20,512,112,0,1,0,0
0:08:27.33,512,114,0,1,0,0
0:08:27.46,512,114,0,1,0,0
0:08:27.60,512,114,0,1,0,0
0:08:27.74,515,113,0,1,0,0
0:08:27.86,513,113,0,1,0,0
0:08:28.00,511,113,0,1,0,0
0:08:28.10,512,114,0,1,0,0
0:08:28.26,509,113,0,1,0,0
0:08:28.39,509,113,0,1,0,0
0:08:28.53,509,112,0,1,0,0
0:08:28.67,510,112,0,1,0,0
0:08:28.81,512,110,0,1,0,0
0:08:28.94,513,109,0,1,0,0
0:08:29.08,515,108,0,1,0,0
0:08:29.19,515,110,0,1,0,0
0:08:29.33,516,115,0,1,0,0
0:08:29.71,510,120,0,1,0,0
0:08:29.94,506,115,0,1,0,0
0:08:30.07,508,112,0,1,0,0
0:08:30.21,510,114,0,1,0,0
0:08:30.34,505,119,0,1,0,0
0:08:30.51,485,129,0,1,0,0
0:08:30.63,475,131,0,1,0,0
0:08:30.77,466,135,0,1,0,0
0:08:30.90,457,140,0,1,0,0
0:08:31.03,456,139,0,1,0,0
0:08:31.15,457,139,0,1,0,0
0:08:31.30,456,140,0,1,0,0
0:08:31.43,452,141,0,1,0,0
0:08:31.55,451,141,0,1,0,0
0:08:31.68,450,141,0,1,0,0
0:08:31.82,450,141,0,1,0,0
0:08:31.95,450,141,0,1,0,0
0:08:32.08,450,141,0,1,0,0
0:08:32.22,450,141,0,1,0,0
0:08:32.35,451,141,0,1,0,0
0:08:32.49,450,143,0,1,0,0
0:08:32.62,453,142,0,1,0,0
0:08:32.76,453,142,0,1,0,0
0:08:32.88,452,142,0,1,0,0
0:08:33.02,451,143,0,1,0,0
0:08:33.15,453,143,0,1,0,0
0:08:33.28,454,143,0,1,0,0
0:08:33.41,453,144,0,1,0,0
0:08:33.53,452,144,0,1,0,0
0:08:33.66,450,145,0,1,0,0
0:08:33.80,448,145,0,1,0,0
0:08:33.93,448,145,0,1,0,0
0:08:34.06,448,145,0,1,0,0
0:08:34.19,447,145,0,1,0,0
0:08:34.33,447,146,0,1,0,0
0:08:34.46,447,145,0,1,0,0
0:08:34.59,447,145,0,1,0,0
0:08:34.72,446,146,0,1,0,0
0:08:34.85,446,146,0,1,0,0
0:08:34.98,443,147,0,1,0,0
0:08:35.12,451,147,0,1,0,0
0:08:35.25,450,147,0,1,0,0
0:08:35.39,448,147,0,1,0,0
0:08:35.52,444,149,0,1,0,0
0:08:35.65,443,149,0,1,0,0
0:08:35.79,442,149,0,1,0,0
0:08:35.93,440,151,0,1,0,0
0:08:36.06,437,153,0,1,0,0
0:08:36.19,431,155,0,1,0,0
0:08:36.32,422,159,0,1,0,0
0:08:36.45,419,162,0,1,0,0
0:08:36.59,415,163,0,1,0,0
0:08:36.73,410,163,0,1,0,0
0:08:36.86,409,163,0,1,0,0
0:08:37.00,408,163,0,1,0,0
0:08:37.13,408,163,0,1,0,0
0:08:37.27,408,163,0,1,0,0
0:08:37.40,404,164,0,1,0,0
0:08:37.54,399,169,0,1,0,0
0:08:37.67,391,172,0,1,0,0
0:08:37.81,377,179,0,1,0,0
0:08:37.93,371,183,0,1,0,0
0:08:38.06,367,183,0,1,0,0
0:08:38.20,357,186,0,1,0,0
0:08:38.33,352,188,0,1,0,0
0:08:38.46,346,189,0,1,0,0
0:08:38.60,335,197,0,0,0,0
0:08:38.73,331,197,0,0,0,1
0:08:38.84,331,196,0,0,0,0
0:08:38.98,334,197,0,0,0,0
0:08:39.11,332,199,0,0,0,1
0:08:39.24,332,198,0,0,0,0
0:08:39.36,330,199,0,0,0,1
0:08:39.49,329,199,0,0,0,1
0:08:39.61,330,198,0,0,0,1
0:08:39.73,330,198,0,0,0,1
0:08:39.87,330,198,0,0,0,1
0:08:40.00,328,200,0,0,0,1
0:08:40.14,327,202,0,0,0,1
0:08:40.27,323,206,0,0,0,1
0:08:40.40,315,217,0,0,0,0
0:08:40.52,314,233,1,0,0,0
0:08:40.64,311,245,1,0,0,0
0:08:40.77,310,255,1,0,0,0
0:08:40.91,309,264,1,0,0,0
0:08:41.04,307,267,1,0,0,0
0:08:41.19,311,276,1,0,0,0
0:08:41.32,307,282,1,0,0,0
0:08:41.45,306,287,1,0,0,0
0:08:41.58,307,295,1,0,0,0
0:08:41.71,305,307,1,0,0,0
0:08:41.85,308,308,1,0,0,0
0:08:41.99,304,311,1,0,0,0
0:08:42.12,304,310,1,0,0,0
0:08:42.26,305,309,1,0,0,0
0:08:42.39,308,308,1,0,0,0
0:08:42.52,308,309,1,0,0,0
0:08:42.65,308,309,1,0,0,0
0:08:42.77,308,308,1,0,0,0
0:08:42.89,308,307,1,0,0,0
0:08:43.00,308,307,1,0,0,0
0:08:43.13,308,307,1,0,0,0
0:08:43.28,308,307,1,0,0,0
0:08:43.41,308,308,1,0,0,0
0:08:43.52,308,308,1,0,0,0
0:08:43.66,308,308,1,0,0,0
0:08:43.76,308,308,1,0,0,0
0:08:43.86,308,308,1,0,0,0
0:08:43.96,308,308,1,0,0,0
0:08:44.08,308,308,1,0,0,0
0:08:44.18,308,308,1,0,0,0
0:08:44.32,308,308,1,0,0,0
0:08:44.47,308,309,1,0,0,0
0:08:44.63,308,305,1,0,0,0
0:08:44.73,306,303,1,0,0,0
0:08:44.87,305,307,1,0,0,0
0:08:44.98,304,312,1,0,0,0
0:08:45.12,304,312,1,0,0,0
0:08:45.25,304,311,1,0,0,0
0:08:45.40,303,311,1,0,0,0
0:08:45.53,303,311,1,0,0,0
0:08:45.66,303,311,1,0,0,0
0:08:45.80,303,311,1,0,0,0
0:08:45.94,303,311,1,0,0,0
0:08:46.08,304,313,1,0,0,0
0:08:46.22,303,316,1,0,0,0
0:08:46.35,303,318,1,0,0,0
0:08:46.49,302,323,1,0,0,0
0:08:46.62,303,326,1,0,0,0
0:08:46.74,304,326,1,0,0,0
0:08:46.87,302,327,1,0,0,0
0:08:46.98,300,328,1,0,0,0
0:08:47.11,300,329,1,0,0,0
0:08:47.24,300,329,1,0,0,0
0:08:47.38,300,329,1,0,0,0
0:08:47.51,300,329,1,0,0,0
0:08:47.64,300,332,1,0,0,0
0:08:47.78,298,344,1,0,0,0
0:08:47.93,295,359,1,0,0,0
0:08:48.07,295,368,1,0,0,0
0:08:48.18,292,391,1,0,0,0
0:08:48.32,291,403,1,0,0,0
0:08:48.44,291,413,1,0,0,0
0:08:48.59,291,413,1,0,0,0
0:08:48.73,291,415,1,0,0,0
0:08:48.83,291,419,1,0,0,0
0:08:48.95,293,422,1,0,0,0
0:08:49.07,293,425,1,0,0,0
0:08:49.18,293,425,1,0,0,0
0:08:49.29,292,428,1,0,0,0
0:08:49.43,292,429,1,0,0,0
0:08:49.56,293,432,1,0,0,0
0:08:49.67,293,432,1,0,0,0
0:08:49.82,294,432,1,0,0,0
0:08:49.96,294,432,1,0,0,0
0:08:50.06,294,432,1,0,0,0
0:08:50.17,294,431,1,0,0,0
0:08:50.28,293,427,1,0,0,0
0:08:50.41,293,428,1,0,0,0
0:08:50.55,293,425,1,0,0,0
0:08:50.69,292,420,1,0,0,0
0:08:50.81,292,418,1,0,0,0
0:08:50.96,291,417,1,0,0,0
0:08:51.06,291,417,1,0,0,0
0:08:51.16,290,417,1,0,0,0
0:08:51.26,290,417,1,0,0,0
0:08:51.37,290,417,1,0,0,0
0:08:51.47,290,417,1,0,0,0
0:08:51.61,290,417,1,0,0,0
0:08:51.75,290,417,1,0,0,0
0:08:51.90,290,417,1,0,0,0
0:08:52.00,290,417,1,0,0,0
0:08:52.14,290,417,1,0,0,0
0:08:52.28,291,420,1,0,0,0
0:08:52.42,292,421,1,0,0,0
0:08:52.52,293,420,1,0,0,0
0:08:52.66,294,417,1,0,0,0
0:08:52.76,293,414,1,0,0,0
0:08:52.87,293,410,1,0,0,0
0:08:52.99,291,405,1,0,0,0
0:08:53.10,294,400,1,0,0,0
0:08:53.23,295,397,1,0,0,0
0:08:53.35,295,390,1,0,0,0
0:08:53.50,298,374,1,0,0,0
0:08:53.63,298,370,1,0,0,0
0:08:53.76,298,371,1,0,0,0
0:08:53.89,298,371,1,0,0,0
0:08:54.00,299,365,1,0,0,0
0:08:54.13,299,354,1,0,0,0
0:08:54.25,300,342,1,0,0,0
0:08:54.38,303,318,1,0,0,0
0:08:54.50,304,306,1,0,0,0
0:08:54.63,306,296,1,0,0,0
0:08:54.76,307,285,1,0,0,0
0:08:54.88,308,269,1,0,0,0
0:08:55.02,310,262,1,0,0,0
0:08:55.15,309,258,1,0,0,0
0:08:55.30,308,259,1,0,0,0
0:08:55.42,308,259,1,0,0,0
0:08:55.56,308,260,1,0,0,0
0:08:55.70,308,260,1,0,0,0
0:08:55.83,308,260,1,0,0,0
0:08:55.95,308,260,1,0,0,0
0:08:56.06,308,260,1,0,0,0
0:08:56.20,309,249,1,0,0,0
0:08:56.32,310,237,1,0,0,0
0:08:56.46,310,226,1,0,0,0
0:08:56.60,316,211,0,0,0,1
0:08:56.74,317,210,0,0,0,1
0:08:56.88,314,209,0,0,0,1
0:08:57.02,313,206,0,0,0,1
0:08:57.14,314,206,0,0,0,1
0:08:57.28,310,204,0,0,0,1
0:08:57.41,307,199,0,0,1,0
0:08:57.53,303,195,0,0,1,0
0:08:57.67,292,186,0,0,1,0
0:08:57.81,291,186,0,0,1,0
0:08:57.93,294,186,0,0,1,0
0:08:58.07,292,184,0,0,1,0
0:08:58.20,290,183,0,0,1,0
0:08:58.33,290,181,0,0,1,0
0:08:58.47,287,178,0,0,1,0
0:08:58.60,287,178,0,0,1,0
0:08:58.73,288,181,0,0,1,0
0:08:58.86,292,184,0,0,1,0
0:08:59.01,291,185,0,0,1,0
0:08:59.14,285,181,0,0,1,0
0:08:59.27,265,165,0,0,1,0
0:08:59.40,259,159,0,0,1,0
0:08:59.53,256,157,0,0,1,0
0:08:59.66,257,160,0,0,1,0
0:08:59.80,257,160,0,0,1,0
0:08:59.93,254,157,0,0,1,0
0:09:00.07,248,153,0,0,1,0
0:09:00.20,229,139,0,0,1,0
0:09:00.33,219,132,0,0,1,0
0:09:00.47,203,119,0,0,1,0
0:09:00.61,199,116,0,0,1,0
0:09:00.73,200,115,0,0,1,0
0:09:00.87,204,118,0,0,1,0
0:09:01.00,205,118,0,0,1,0
0:09:01.14,205,119,0,0,1,0
0:09:01.28,202,119,0,0,1,0
0:09:01.41,200,118,0,0,1,0
0:09:01.54,196,116,0,0,1,0
0:09:01.68,198,118,0,0,1,0
0:09:01.81,200,119,0,0,1,0
0:09:02.01,202,122,0,0,1,0
0:09:02.15,201,120,0,0,1,0
0:09:02.27,204,123,0,0,1,0
0:09:02.60,212,123,0,0,1,0
0:09:02.72,210,122,0,0,1,0
0:09:02.86,208,120,0,0,1,0
0:09:03.00,203,117,0,0,1,0
0:09:03.11,198,113,0,0,1,0
0:09:03.21,191,109,0,0,1,0
0:09:03.35,185,105,0,0,1,0
0:09:03.49,180,102,0,0,1,0
0:09:03.61,179,100,0,0,1,0
0:09:03.74,175,96,0,0,1,0
0:09:03.84,172,94,0,0,1,0
0:09:03.99,173,95,0,0,1,0
0:09:04.12,172,95,0,0,1,0
0:09:04.27,169,92,0,0,1,0
0:09:04.40,168,90,0,0,1,0
0:09:04.53,168,89,0,0,1,0
0:09:04.64,169,86,0,0,1,0
0:09:04.79,167,85,0,0,1,0
0:09:04.92,167,85,0,0,1,0
0:09:05.06,173,94,0,0,1,0
0:09:05.17,175,95,0,0,1,0
0:09:05.30,175,97,0,0,1,0
0:09:05.42,174,98,0,0,1,0
0:09:05.56,173,98,0,0,1,0
0:09:05.69,173,97,0,0,1,0
0:09:05.81,173,97,0,0,1,0
0:09:05.95,173,98,0,0,1,0
0:09:06.05,173,98,0,0,1,0
0:09:06.18,171,96,0,0,1,0
0:09:06.32,171,96,0,0,1,0
0:09:06.44,171,96,0,0,1,0
0:09:06.57,166,92,0,0,1,0
0:09:06.70,167,92,0,0,1,0
0:09:06.83,166,91,0,0,1,0
0:09:06.97,167,91,0,0,1,0
0:09:07.10,167,91,0,0,1,0
0:09:07.23,166,91,0,0,1,0
0:09:07.38,166,91,0,0,1,0
0:09:07.51,166,91,0,0,1,0
0:09:07.64,166,91,0,0,1,0
0:09:07.78,166,91,0,0,1,0
0:09:07.91,166,91,0,0,1,0
0:09:08.04,166,91,0,0,1,0
0:09:08.18,166,91,0,0,1,0
0:09:08.31,166,91,0,0,1,0
0:09:08.44,166,91,0,0,1,0
0:09:08.57,166,91,0,0,1,0
0:09:08.71,166,91,0,0,1,0
0:09:08.83,166,91,0,0,1,0
0:09:08.98,166,91,0,0,1,0
0:09:09.12,166,91,0,0,1,0
0:09:09.25,167,91,0,0,1,0
0:09:09.38,166,91,0,0,1,0
0:09:09.51,166,91,0,0,1,0
0:09:09.65,166,91,0,0,1,0
0:09:09.78,166,91,0,0,1,0
0:09:09.91,165,90,0,0,1,0
0:09:10.04,163,89,0,0,1,0
0:09:10.18,160,86,0,0,1,0
0:09:10.28,156,83,0,0,1,0
0:09:10.42,152,81,0,0,1,0
0:09:10.56,144,74,0,0,1,0
0:09:10.70,142,74,0,0,1,0
0:09:10.83,140,73,0,0,1,0
0:09:10.97,138,71,0,0,1,0
0:09:11.10,138,69,0,0,1,0
0:09:11.23,134,66,0,0,1,0
0:09:11.37,133,65,0,0,1,0
0:09:11.50,132,65,0,0,1,0
0:09:11.62,132,64,0,0,1,0
0:09:11.75,131,64,0,0,1,0
0:09:11.87,134,64,0,0,1,0
0:09:12.00,134,64,0,0,1,0
0:09:12.14,135,64,0,0,1,0
0:09:12.27,134,65,0,0,1,0
0:09:12.40,135,66,0,0,1,0
0:09:12.52,137,70,0,0,1,0
0:09:12.65,139,73,0,0,1,0
0:09:12.79,141,74,0,0,1,0
0:09:12.93,142,74,0,0,1,0
0:09:13.07,142,74,0,0,1,0
0:09:13.20,141,74,0,0,1,0
0:09:13.30,140,73,0,0,1,0
0:09:13.43,139,72,0,0,1,0
0:09:13.57,136,69,0,0,1,0
0:09:13.70,139,69,0,0,1,0
0:09:13.82,140,69,0,0,1,0
0:09:13.95,143,71,0,0,1,0
0:09:14.06,145,73,0,0,1,0
0:09:14.19,148,74,0,0,1,0
0:09:14.33,154,80,0,0,1,0
0:09:14.46,173,95,0,0,1,0
0:09:14.60,180,103,0,0,1,0
0:09:14.72,192,110,0,0,1,0
0:09:14.87,217,129,0,0,1,0
0:09:15.01,230,138,0,0,1,0
0:09:15.15,240,147,0,0,1,0
0:09:15.29,251,153,0,0,1,0
0:09:15.42,250,154,0,0,1,0
0:09:15.56,254,156,0,0,1,0
